casa,data,temperatura_appartamento,stato_luce1,stato_luce2,stato_luce3,energia_consumata_giornaliera_appartamento,potenza_istantanea_consumata_appartamento,guasto
casa2,202603231330,30.1,0,0,1,1890,133,
casa2,202603231335,29.8,0,0,1,1901,130,
casa2,202603231340,29.5,0,0,1,1916,179,
casa2,202603231345,29.3,1,0,1,1918,23,
casa2,202603231350,29.9,0,1,0,1935,209,
casa2,202603231355,29.5,1,1,0,1946,126,
casa2,202603231400,30.1,0,1,1,1963,212,
casa2,202603231405,30.5,0,1,1,1984,245,
casa2,202603231410,31.3,1,1,0,1993,114,
casa2,202603231415,32.1,1,1,0,2002,110,
casa2,202603231420,33.0,1,1,0,2007,59,
casa2,202603231425,32.7,1,1,0,2019,139,
casa2,202603231430,32.5,0,0,0,2040,249,
casa2,202603231435,32.4,1,1,1,2052,147,
casa2,202603231440,32.2,1,0,1,2062,125,
casa2,202603231445,-999.0,-999,-999,-999,2071,106,"temperatura, luce3, luce2, luce1"
casa2,202603231450,34.1,1,1,1,2083,144,
casa2,202603231455,34.0,0,1,1,2096,160,
casa2,202603231500,33.9,0,1,1,2101,51,
casa2,202603231505,34.5,0,1,0,2116,180,
casa2,202603231510,35.5,1,1,0,2131,186,
casa2,202603231515,35.2,0,1,1,2146,179,
casa2,202603231520,35.5,0,1,1,2152,74,
casa2,202603231525,35.5,1,1,1,2164,139,
casa2,202603231530,35.8,0,1,0,2172,102,
casa2,202603231535,35.8,1,0,0,2192,241,
casa2,202603231540,36.3,0,0,0,2199,76,
casa2,202603231545,36.3,0,1,1,2208,110,
casa2,202603231550,36.4,0,1,0,2220,144,
casa2,202603231555,36.0,1,0,0,2236,192,
casa2,202603231600,36.5,0,1,1,2239,36,
casa2,202603231605,37.4,1,0,0,2244,59,
casa2,202603231610,37.8,1,1,0,2248,53,
casa2,202603231615,37.9,0,0,1,2267,222,
casa2,202603231620,38.5,0,1,0,2273,79,
casa2,202603231625,38.4,1,1,0,2286,153,
casa2,202603231630,38.8,1,1,0,2291,63,
casa2,202603231635,39.6,0,1,1,2307,192,
casa2,202603231640,39.6,1,1,1,2320,150,
casa2,202603231645,40.0,1,0,0,2340,243,
casa2,202603231650,40.0,1,0,0,2357,204,
casa2,202603231655,40.0,1,1,1,2366,106,
casa2,202603231700,40.0,0,1,0,2373,89,
casa2,202603231705,40.0,0,1,0,2381,92,
casa2,202603231710,39.9,1,0,1,2393,139,
casa2,202603231715,40.0,1,0,1,2397,55,
casa2,202603231720,40.0,0,1,1,2414,199,
casa2,202603231725,39.6,1,1,1,2431,203,
casa2,202603231730,39.8,1,1,1,2445,175,
casa2,202603231735,39.5,1,1,1,2462,196,
casa2,202603231740,39.9,0,1,1,2471,109,
casa2,202603231745,40.0,1,0,0,2490,227,
casa2,202603231750,40.0,1,0,1,2496,78,
casa2,202603231755,40.0,0,1,1,2502,74,
casa2,202603231800,40.0,0,1,0,2508,69,
casa2,202603231805,39.8,0,1,1,2510,27,
casa2,202603231810,40.0,1,0,1,2520,119,
casa2,202603231815,39.8,0,0,1,2523,38,
casa2,202603231820,39.5,1,0,0,2543,231,
casa2,202603231825,39.1,1,1,1,2546,42,
casa2,202603231830,39.4,1,0,0,2553,85,
casa2,202603231835,39.0,0,1,0,2569,189,
casa2,202603231840,38.8,1,1,0,2586,199,
casa2,202603231845,39.3,0,0,0,2606,243,
casa2,202603231850,39.3,0,1,0,2626,246,
casa2,202603231855,40.0,0,0,1,2633,75,
casa2,202603231900,39.7,0,1,1,2650,206,
casa2,202603231905,40.0,0,1,0,2665,183,
casa2,202603231910,40.0,1,1,0,2685,238,
casa2,202603231915,39.6,1,1,1,2698,158,
casa2,202603231920,39.5,0,1,0,2711,152,
casa2,202603231925,40.0,1,0,1,2725,170,
casa2,202603231930,40.0,1,1,1,2737,146,
casa2,202603231935,40.0,0,0,1,2745,101,
casa2,202603231940,40.0,1,0,1,2763,207,
casa2,202603231945,40.0,0,1,0,2779,196,
casa2,202603231950,40.0,1,0,1,2784,58,
casa2,202603231955,39.8,1,0,0,2792,98,
casa2,202603232000,39.9,0,1,1,2806,169,
casa2,202603232005,40.0,0,0,0,2813,78,
casa2,202603232010,40.0,0,0,1,2822,118,
casa2,202603232015,39.9,0,0,0,2840,209,
casa2,202603232020,40.0,1,1,1,2853,159,
casa2,202603232025,40.0,1,1,1,2858,65,
casa2,202603232030,40.0,1,1,1,2865,76,
casa2,202603232035,40.0,1,1,1,2881,194,
casa2,202603232040,40.0,1,0,0,2897,194,
casa2,202603232045,40.0,1,0,0,2916,231,
casa2,202603232050,40.0,1,1,1,2920,42,
casa2,202603232055,40.0,0,1,1,2922,24,
casa2,202603232100,-999.0,-999,-999,-999,2926,54,"luce1, temperatura, luce2, luce3"
casa2,202603232105,39.8,0,1,0,2940,166,
casa2,202603232110,39.2,1,0,1,2950,118,
casa2,202603232115,39.0,0,0,0,2968,218,
casa2,202603232120,38.9,0,0,0,2983,178,
casa2,202603232125,39.1,1,1,0,2985,20,
casa2,202603232130,38.5,0,0,0,2994,106,
casa2,202603232135,38.0,0,0,0,3012,216,
casa2,202603232140,38.2,0,0,0,3023,136,
casa2,202603232145,37.4,0,1,0,3041,213,
casa2,202603232150,37.0,1,1,0,3046,60,
casa2,202603232155,36.9,0,0,0,3063,205,
casa2,202603232200,36.8,1,1,0,3069,70,
casa2,202603232205,36.3,1,1,1,3077,105,
casa2,202603232210,35.8,0,1,0,3088,134,
casa2,202603232215,36.0,1,0,0,3091,35,
casa2,202603232220,35.7,1,0,1,3097,66,
casa2,202603232225,35.6,1,0,0,3110,163,
casa2,202603232230,36.0,0,0,1,3126,186,
casa2,202603232235,35.5,1,0,0,3142,193,
casa2,202603232240,35.3,0,1,1,3158,190,
casa2,202603232245,34.9,0,1,1,3164,71,
casa2,202603232250,34.7,1,1,0,3177,162,
casa2,202603232255,34.5,0,1,1,3193,189,
casa2,202603232300,34.8,1,1,1,3209,195,
casa2,202603232305,34.0,1,0,1,3217,91,
casa2,202603232310,34.3,1,0,1,3236,229,
casa2,202603232315,34.3,1,0,1,3241,65,
casa2,202603232320,34.3,1,1,0,3245,38,
casa2,202603232325,33.9,0,0,1,3258,166,
casa2,202603232330,33.1,0,1,0,3272,161,
casa2,202603232335,32.5,1,0,0,3288,192,
casa2,202603232340,32.6,1,1,0,3302,170,
casa2,202603232345,32.3,0,1,0,3321,229,
casa2,202603232350,31.5,0,1,1,3334,161,
casa2,202603232355,30.8,0,0,0,3348,160,
casa2,202603240000,30.2,1,0,1,19,234,
casa2,202603240005,30.4,1,1,0,37,221,
casa2,202603240010,29.9,0,1,1,41,42,
casa2,202603240015,30.0,1,1,0,45,54,
casa2,202603240020,29.7,0,1,1,62,203,
casa2,202603240025,29.7,1,0,0,67,60,
casa2,202603240030,29.9,0,0,1,80,152,
casa2,202603240035,30.3,0,1,1,86,68,
casa2,202603240040,30.6,1,1,0,103,208,
casa2,202603240045,30.7,1,1,1,107,46,
casa2,202603240050,30.7,1,0,1,118,131,
casa2,202603240055,30.0,0,0,1,130,151,
casa2,202603240100,30.3,1,1,1,145,178,
casa2,202603240105,30.2,0,1,0,164,226,
casa2,202603240110,30.3,0,0,1,183,223,
casa2,202603240115,30.5,0,1,1,190,91,
casa2,202603240120,29.9,1,0,0,207,199,
casa2,202603240125,30.1,0,0,1,214,84,
casa2,202603240130,30.4,1,0,1,225,136,
casa2,202603240135,30.2,1,1,0,234,109,
casa2,202603240140,29.8,0,0,1,242,91,
casa2,202603240145,29.5,0,1,1,251,109,
casa2,202603240150,29.5,0,0,0,263,144,
casa2,202603240155,29.7,1,0,1,280,200,
casa2,202603240200,29.6,0,1,1,297,210,
casa2,202603240205,-999.0,1,0,1,317,238,temperatura
casa2,202603240210,28.9,1,0,0,323,78,
casa2,202603240215,28.3,0,1,1,328,51,
casa2,202603240220,28.7,0,1,1,330,33,
casa2,202603240225,29.0,1,1,1,348,213,
casa2,202603240230,28.3,0,1,1,367,223,
casa2,202603240235,27.4,0,0,1,384,203,
casa2,202603240240,27.7,1,0,1,387,37,
casa2,202603240245,27.0,0,0,1,389,30,
casa2,202603240250,26.2,0,1,1,395,67,
casa2,202603240255,25.3,0,0,0,415,240,
casa2,202603240300,25.5,0,1,0,422,86,
casa2,202603240305,25.1,0,0,1,426,44,
casa2,202603240310,24.7,1,0,1,446,246,
casa2,202603240315,24.2,1,0,1,453,84,
casa2,202603240320,23.2,0,1,1,472,228,
casa2,202603240325,22.5,1,1,0,486,172,
casa2,202603240330,21.9,0,0,0,501,171,
casa2,202603240335,21.3,0,1,1,505,55,
casa2,202603240340,20.8,0,1,1,518,150,
casa2,202603240345,21.2,0,1,0,522,53,
casa2,202603240350,21.2,0,0,0,530,93,
casa2,202603240355,20.3,0,0,0,535,61,
casa2,202603240400,19.5,1,1,1,548,156,
casa2,202603240405,18.8,1,1,1,561,161,
casa2,202603240410,18.2,0,1,1,578,196,
casa2,202603240415,17.4,0,1,1,583,67,
casa2,202603240420,17.3,1,0,1,586,33,
casa2,202603240425,17.6,1,1,1,591,63,
casa2,202603240430,17.5,1,1,1,608,200,
casa2,202603240435,16.6,0,1,0,613,54,
casa2,202603240440,16.1,1,1,0,628,184,
casa2,202603240445,16.5,1,1,1,641,155,
casa2,202603240450,16.1,0,0,1,654,159,
casa2,202603240455,16.1,-999,1,1,671,200,luce1
casa2,202603240500,15.5,0,1,1,689,216,
casa2,202603240505,14.8,1,0,0,704,184,
casa2,202603240510,14.8,1,0,0,713,107,
casa2,202603240515,14.0,0,0,0,728,185,
casa2,202603240520,14.0,1,1,1,745,197,
casa2,202603240525,14.2,1,1,1,759,172,
casa2,202603240530,13.7,1,0,0,761,28,
casa2,202603240535,13.7,0,1,1,779,206,
casa2,202603240540,12.9,1,0,0,799,246,
casa2,202603240545,12.7,1,1,0,802,35,
casa2,202603240550,12.0,1,0,1,815,155,
casa2,202603240555,12.0,1,0,1,824,115,
casa2,202603240600,12.8,0,1,1,844,230,
casa2,202603240605,13.5,1,1,0,846,33,
casa2,202603240610,14.2,1,1,0,851,51,
casa2,202603240615,15.2,1,0,1,854,46,
casa2,202603240620,15.2,0,0,0,870,182,
casa2,202603240625,15.1,1,0,0,877,87,
casa2,202603240630,15.2,1,1,0,891,164,
casa2,202603240635,16.0,0,0,1,906,188,
casa2,202603240640,16.7,0,1,0,913,77,
casa2,202603240645,16.6,0,1,1,924,136,
casa2,202603240650,17.3,1,0,1,928,43,
casa2,202603240655,17.0,0,1,0,946,216,
casa2,202603240700,17.0,1,1,0,948,33,
casa2,202603240705,-999.0,-999,-999,0,967,225,"temperatura, luce2, luce1"
casa2,202603240710,16.9,1,0,0,970,32,
casa2,202603240715,17.7,0,0,1,987,209,
casa2,202603240720,17.7,1,1,1,998,135,
casa2,202603240725,17.7,0,0,1,1009,123,
casa2,202603240730,17.8,0,0,1,1013,47,
casa2,202603240735,18.8,1,1,0,1029,198,
casa2,202603240740,19.3,1,1,1,1038,105,
casa2,202603240745,19.4,0,1,0,1055,205,
casa2,202603240750,19.3,0,0,1,1072,202,
casa2,202603240755,19.4,1,1,0,1083,136,
casa2,202603240800,19.3,1,1,1,1094,134,
casa2,202603240805,19.4,0,1,0,1100,70,
casa2,202603240810,19.0,1,1,0,1107,78,
casa2,202603240815,19.9,0,0,0,1117,120,
casa2,202603240820,20.7,0,0,1,1136,233,
casa2,202603240825,20.9,0,1,0,1140,52,
casa2,202603240830,21.7,0,0,0,1161,244,
casa2,202603240835,22.2,0,0,1,1177,193,
casa2,202603240840,22.7,0,1,0,1186,111,
casa2,202603240845,23.1,0,1,0,1188,30,
casa2,202603240850,22.8,0,0,0,1208,233,
casa2,202603240855,23.7,0,0,1,1218,117,
casa2,202603240900,24.5,1,1,1,1232,170,
casa2,202603240905,24.5,1,1,1,1241,105,
casa2,202603240910,25.1,1,1,0,1257,193,
casa2,202603240915,26.0,1,0,1,1268,131,
casa2,202603240920,26.6,0,1,1,1287,236,
casa2,202603240925,26.3,1,0,0,1298,134,
casa2,202603240930,27.1,1,0,1,1317,228,
casa2,202603240935,27.4,1,1,0,1324,79,
casa2,202603240940,27.9,0,1,1,1339,182,
casa2,202603240945,28.8,0,0,1,1349,114,
casa2,202603240950,28.9,0,0,1,1354,68,
casa2,202603240955,29.6,0,1,1,1371,199,
casa2,202603241000,29.7,1,1,1,1382,137,
casa2,202603241005,29.7,0,0,0,1389,78,
casa2,202603241010,30.3,0,0,0,1394,57,
casa2,202603241015,31.1,0,0,1,1414,244,
casa2,202603241020,32.1,1,0,1,1422,94,
casa2,202603241025,32.0,0,1,0,1437,188,
casa2,202603241030,31.7,0,0,1,1450,149,
casa2,202603241035,31.5,1,0,1,1464,175,
casa2,202603241040,32.3,1,1,1,1481,195,
casa2,202603241045,33.1,1,1,1,1496,181,
casa2,202603241050,33.9,1,1,0,1505,106,
casa2,202603241055,34.0,0,1,0,1524,235,
casa2,202603241100,34.0,1,0,1,1541,208,
casa2,202603241105,34.8,0,0,0,1547,69,
casa2,202603241110,34.4,1,1,0,1552,58,
casa2,202603241115,35.0,0,1,0,1556,52,
casa2,202603241120,35.0,1,0,0,1572,192,
casa2,202603241125,35.3,1,0,0,1584,136,
casa2,202603241130,35.9,0,0,0,1591,82,
casa2,202603241135,36.0,0,0,1,1603,152,
casa2,202603241140,35.8,0,1,1,1609,72,
casa2,202603241145,36.5,0,0,0,1622,149,
casa2,202603241150,37.0,0,1,1,1636,178,
casa2,202603241155,37.2,0,1,0,1648,144,
casa2,202603241200,37.7,1,0,0,1656,87,
casa2,202603241205,38.2,1,1,0,1668,146,
casa2,202603241210,38.3,1,0,1,1679,139,
casa2,202603241215,38.8,0,0,0,1688,101,
casa2,202603241220,38.6,1,1,0,1692,46,
casa2,202603241225,39.6,0,1,1,1695,41,
casa2,202603241230,39.8,1,0,0,1703,100,
casa2,202603241235,40.0,0,1,0,1722,219,
casa2,202603241240,40.0,0,1,1,1728,80,
casa2,202603241245,40.0,1,0,1,1749,245,
casa2,202603241250,40.0,1,1,1,1759,122,
casa2,202603241255,40.0,1,0,0,1766,81,
casa2,202603241300,40.0,1,0,1,1782,196,
casa2,202603241305,40.0,0,1,1,1788,76,
casa2,202603241310,40.0,0,1,1,1795,76,
casa2,202603241315,39.7,1,1,0,1799,52,
casa2,202603241320,39.4,1,1,1,1802,37,
casa2,202603241325,40.0,0,0,0,1820,220,
casa2,202603241330,40.0,1,0,0,1826,63,
casa2,202603241335,40.0,0,0,1,1832,70,
casa2,202603241340,40.0,0,1,1,1848,196,
casa2,202603241345,-999.0,1,-999,-999,1852,45,"luce2, temperatura, luce3"
casa2,202603241350,39.8,0,1,0,1861,112,
casa2,202603241355,40.0,1,1,0,1875,164,
casa2,202603241400,40.0,1,1,0,1878,46,
casa2,202603241405,40.0,1,1,0,1895,198,
casa2,202603241410,40.0,0,1,1,1904,113,
casa2,202603241415,40.0,1,0,0,1908,42,
casa2,202603241420,39.7,1,0,1,1910,29,
casa2,202603241425,40.0,1,1,0,1926,186,
casa2,202603241430,40.0,0,0,0,1928,30,
casa2,202603241435,40.0,0,1,1,1931,38,
casa2,202603241440,-999.0,-999,-999,-999,1947,188,"temperatura, luce2, luce1, luce3"
casa2,202603241445,40.0,-999,0,0,1951,50,luce1
casa2,202603241450,40.0,1,1,1,1962,123,
casa2,202603241455,39.8,0,1,1,1972,122,
casa2,202603241500,39.5,0,1,1,1982,128,
casa2,202603241505,39.1,0,0,1,2002,236,
casa2,202603241510,39.2,1,1,0,2018,191,
casa2,202603241515,39.2,0,1,1,2025,82,
casa2,202603241520,39.9,1,1,1,2035,127,
casa2,202603241525,40.0,0,0,1,2054,220,
casa2,202603241530,40.0,1,0,0,2058,53,
casa2,202603241535,39.7,1,1,0,2078,243,
casa2,202603241540,39.4,1,0,1,2084,63,
casa2,202603241545,39.8,0,1,0,2091,83,
casa2,202603241550,40.0,1,1,0,2098,93,
casa2,202603241555,40.0,1,0,0,2101,29,
casa2,202603241600,40.0,1,1,0,2119,218,
casa2,202603241605,40.0,0,1,1,2135,192,
casa2,202603241610,40.0,0,0,1,2139,55,
casa2,202603241615,40.0,1,0,0,2158,217,
casa2,202603241620,40.0,1,1,1,2175,212,
casa2,202603241625,40.0,1,0,0,2185,118,
casa2,202603241630,39.6,1,1,0,2187,22,
casa2,202603241635,40.0,1,1,0,2195,95,
casa2,202603241640,40.0,1,1,0,2213,217,
casa2,202603241645,40.0,1,0,0,2222,107,
casa2,202603241650,40.0,0,0,0,2232,121,
casa2,202603241655,39.9,0,0,0,2251,224,
casa2,202603241700,39.6,0,1,1,2255,48,
casa2,202603241705,39.8,0,1,0,2270,180,
casa2,202603241710,40.0,0,0,1,2286,203,
casa2,202603241715,40.0,0,1,1,2302,183,
casa2,202603241720,40.0,1,0,0,2322,246,
casa2,202603241725,40.0,0,1,0,2338,184,
casa2,202603241730,40.0,1,0,0,2353,181,
casa2,202603241735,39.8,1,0,0,2358,65,
casa2,202603241740,40.0,1,1,0,2369,128,
casa2,202603241745,40.0,0,1,0,2377,99,
casa2,202603241750,40.0,0,0,1,2388,134,
casa2,202603241755,40.0,1,0,0,2396,93,
casa2,202603241800,40.0,0,1,0,2414,219,
casa2,202603241805,40.0,1,1,0,2422,94,
casa2,202603241810,40.0,1,0,1,2440,211,
casa2,202603241815,40.0,1,0,0,2444,52,
casa2,202603241820,40.0,0,1,0,2455,129,
casa2,202603241825,40.0,0,0,1,2470,185,
casa2,202603241830,39.7,1,0,1,2487,204,
casa2,202603241835,39.6,0,0,1,2495,96,
casa2,202603241840,39.2,1,0,0,2499,53,
casa2,202603241845,39.4,0,1,0,2519,233,
casa2,202603241850,39.4,0,0,1,2526,85,
casa2,202603241855,39.1,0,1,0,2529,41,
casa2,202603241900,39.2,0,0,0,2548,224,
casa2,202603241905,39.7,0,0,0,2560,141,
casa2,202603241910,40.0,1,1,1,2577,206,
casa2,202603241915,39.9,0,1,1,2595,220,
casa2,202603241920,40.0,0,1,1,2601,65,
casa2,202603241925,40.0,1,0,1,2612,141,
casa2,202603241930,40.0,1,0,1,2629,197,
casa2,202603241935,40.0,0,1,0,2646,201,
casa2,202603241940,40.0,0,1,0,2659,160,
casa2,202603241945,39.9,0,1,1,2664,59,
casa2,202603241950,40.0,1,1,1,2675,128,
casa2,202603241955,40.0,0,0,0,2695,250,
casa2,202603242000,40.0,0,1,1,2706,131,
casa2,202603242005,40.0,1,0,1,2715,101,
casa2,202603242010,40.0,1,0,0,2718,36,
casa2,202603242015,39.7,1,1,0,2724,72,
casa2,202603242020,40.0,0,0,0,2740,190,
casa2,202603242025,40.0,0,1,1,2743,46,
casa2,202603242030,39.9,1,0,1,2760,196,
casa2,202603242035,40.0,1,1,1,2778,217,
casa2,202603242040,40.0,1,1,0,2790,151,
casa2,202603242045,40.0,0,0,1,2810,233,
casa2,202603242050,39.7,1,1,1,2831,250,
casa2,202603242055,40.0,1,0,1,2835,48,
casa2,202603242100,39.9,0,1,1,2837,34,
casa2,202603242105,39.4,1,0,1,2851,163,
casa2,202603242110,39.1,1,1,0,2863,138,
casa2,202603242115,39.1,1,0,1,2868,63,
casa2,202603242120,39.5,1,0,0,2887,229,
casa2,202603242125,39.4,0,0,0,2894,85,
casa2,202603242130,39.0,1,0,1,2899,60,
casa2,202603242135,38.3,1,1,1,2907,92,
casa2,202603242140,37.5,1,0,0,2911,49,
casa2,202603242145,37.2,1,0,0,2928,202,
casa2,202603242150,36.6,0,0,1,2948,242,
casa2,202603242155,36.6,0,0,0,2952,47,
casa2,202603242200,36.6,0,1,1,2961,111,
casa2,202603242205,36.9,1,0,1,2978,205,
casa2,202603242210,35.9,1,1,1,2996,218,
casa2,202603242215,35.3,1,0,1,3012,189,
casa2,202603242220,34.8,1,1,1,3015,38,
casa2,202603242225,34.3,0,1,0,3022,79,
casa2,202603242230,33.6,0,1,1,3041,237,
casa2,202603242235,33.4,1,0,0,3045,41,
casa2,202603242240,33.4,0,0,0,3048,41,
casa2,202603242245,32.7,0,0,0,3058,121,
casa2,202603242250,32.1,0,0,1,3078,231,
casa2,202603242255,32.1,1,1,1,3083,67,
casa2,202603242300,31.9,1,1,1,3095,138,
casa2,202603242305,31.5,0,0,0,3102,86,
casa2,202603242310,31.4,0,1,0,3122,241,
casa2,202603242315,31.2,0,0,1,3126,53,
casa2,202603242320,30.3,1,0,0,3144,217,
casa2,202603242325,30.1,0,0,1,3154,120,
casa2,202603242330,30.0,0,1,1,3158,47,
casa2,202603242335,29.9,0,0,1,3176,214,
casa2,202603242340,30.2,0,0,0,3197,248,
casa2,202603242345,29.9,0,0,1,3207,119,
casa2,202603242350,29.3,0,0,1,3211,48,
casa2,202603242355,28.3,1,1,0,3225,166,
casa2,202603250000,27.5,1,0,0,10,128,
casa2,202603250005,26.9,1,0,0,27,198,
casa2,202603250010,26.3,0,0,0,39,146,
casa2,202603250015,26.3,1,1,1,43,51,
casa2,202603250020,26.6,1,0,1,50,80,
casa2,202603250025,25.8,0,1,1,58,99,
casa2,202603250030,25.5,0,1,0,67,107,
casa2,202603250035,25.8,1,1,1,86,235,
casa2,202603250040,25.8,1,1,1,101,179,
casa2,202603250045,25.1,0,1,0,111,113,
casa2,202603250050,24.8,1,1,0,128,210,
casa2,202603250055,24.0,1,1,1,148,232,
casa2,202603250100,23.9,1,0,1,151,37,
casa2,202603250105,23.7,0,1,1,155,49,
casa2,202603250110,23.0,0,1,1,163,101,
casa2,202603250115,22.8,1,1,0,171,96,
casa2,202603250120,22.2,0,0,0,184,157,
casa2,202603250125,21.9,0,0,0,190,65,
casa2,202603250130,21.1,1,0,0,199,108,
casa2,202603250135,20.2,1,1,0,213,176,
casa2,202603250140,19.8,1,0,1,232,218,
casa2,202603250145,18.9,0,1,1,249,214,
casa2,202603250150,18.4,0,0,1,269,237,
casa2,202603250155,18.7,0,1,1,284,173,
casa2,202603250200,17.8,1,1,0,297,164,
casa2,202603250205,18.2,1,1,0,300,35,
casa2,202603250210,18.2,1,1,1,308,91,
casa2,202603250215,17.5,1,1,0,310,27,
casa2,202603250220,17.7,0,0,1,316,70,
casa2,202603250225,16.8,1,1,1,329,153,
casa2,202603250230,17.1,0,0,1,348,235,
casa2,202603250235,16.3,1,0,1,368,242,
casa2,202603250240,16.0,1,0,0,375,76,
casa2,202603250245,15.6,1,0,0,393,225,
casa2,202603250250,15.0,0,1,0,406,154,
casa2,202603250255,14.5,0,0,0,420,161,
casa2,202603250300,14.1,0,1,1,427,83,
casa2,202603250305,13.6,0,0,1,434,86,
casa2,202603250310,14.0,1,1,1,448,166,
casa2,202603250315,13.3,1,1,0,457,108,
casa2,202603250320,12.4,1,1,0,460,35,
casa2,202603250325,12.7,0,1,0,478,218,
casa2,202603250330,12.6,0,0,1,481,40,
casa2,202603250335,11.8,1,1,0,497,191,
casa2,202603250340,12.1,1,0,1,505,101,
casa2,202603250345,11.1,0,1,1,523,213,
casa2,202603250350,10.9,0,0,1,528,56,
casa2,202603250355,10.0,0,1,0,530,23,
casa2,202603250400,9.3,1,1,1,546,190,
casa2,202603250405,-999.0,1,0,-999,564,223,"luce3, temperatura"
casa2,202603250410,8.3,0,0,0,577,156,
casa2,202603250415,7.4,0,0,1,584,88,
casa2,202603250420,7.0,1,0,0,590,62,
casa2,202603250425,7.2,1,0,0,596,71,
casa2,202603250430,6.7,1,1,0,597,20,
casa2,202603250435,7.0,0,0,1,603,70,
casa2,202603250440,6.4,1,1,0,621,217,
casa2,202603250445,5.6,1,0,1,629,99,
casa2,202603250450,5.9,0,1,0,642,153,
casa2,202603250455,5.0,0,1,1,648,70,
casa2,202603250500,4.2,0,1,1,665,203,
casa2,202603250505,4.5,0,1,0,671,77,
casa2,202603250510,3.9,1,1,0,681,113,
casa2,202603250515,3.7,0,0,1,687,76,
casa2,202603250520,3.9,1,1,0,704,204,
casa2,202603250525,3.3,0,0,1,724,240,
casa2,202603250530,3.7,1,0,1,737,159,
casa2,202603250535,4.0,0,1,1,745,87,
casa2,202603250540,4.4,1,0,1,765,244,
casa2,202603250545,3.5,0,1,1,772,91,
casa2,202603250550,3.1,0,0,1,777,53,
casa2,202603250555,3.4,1,0,0,783,79,
casa2,202603250600,4.1,0,0,0,801,215,
casa2,202603250605,3.8,0,1,0,806,51,
casa2,202603250610,4.8,0,1,1,816,128,
casa2,202603250615,4.7,0,1,1,818,23,
casa2,202603250620,5.6,0,0,1,827,109,
casa2,202603250625,6.3,0,1,0,847,240,
casa2,202603250630,6.4,1,0,1,851,44,
casa2,202603250635,6.2,0,0,0,870,233,
casa2,202603250640,7.1,0,0,1,876,70,
casa2,202603250645,7.1,0,1,1,888,140,
casa2,202603250650,7.8,0,1,0,898,117,
casa2,202603250655,8.5,0,0,0,915,207,
casa2,202603250700,9.3,1,0,0,936,249,
casa2,202603250705,-999.0,-999,-999,-999,951,185,"temperatura, luce1, luce3, luce2"
casa2,202603250710,9.7,1,0,1,961,122,
casa2,202603250715,9.4,1,0,1,966,56,
casa2,202603250720,9.5,1,0,0,978,145,
casa2,202603250725,9.2,1,1,1,983,56,
casa2,202603250730,9.8,1,0,1,1003,245,
casa2,202603250735,9.9,0,0,0,1012,108,
casa2,202603250740,10.3,0,1,0,1028,198,
casa2,202603250745,9.9,0,0,1,1042,165,
casa2,202603250750,10.7,0,0,1,1056,160,
casa2,202603250755,10.8,0,1,1,1059,40,
casa2,202603250800,-999.0,-999,-999,0,1074,182,"temperatura, luce2, luce1"
casa2,202603250805,11.4,1,0,1,1085,135,
casa2,202603250810,11.9,0,1,0,1096,131,
casa2,202603250815,12.2,1,0,1,1117,249,
casa2,202603250820,12.5,0,1,0,1135,220,
casa2,202603250825,12.5,0,0,0,1151,188,
casa2,202603250830,13.4,0,0,1,1157,72,
casa2,202603250835,14.2,1,0,0,1175,212,
casa2,202603250840,14.2,1,1,0,1186,137,
casa2,202603250845,15.0,0,1,1,1202,190,
casa2,202603250850,15.4,1,0,0,1209,87,
casa2,202603250855,15.6,1,0,0,1222,154,
casa2,202603250900,16.0,0,1,1,1233,138,
casa2,202603250905,15.8,0,1,0,1240,79,
casa2,202603250910,15.9,1,0,0,1259,229,
casa2,202603250915,16.7,1,0,1,1265,76,
casa2,202603250920,17.0,0,1,1,1272,73,
casa2,202603250925,17.0,1,1,0,1284,154,
casa2,202603250930,17.2,0,0,1,1303,218,
casa2,202603250935,17.5,1,0,1,1323,242,
casa2,202603250940,-999.0,-999,0,-999,1326,35,"luce3, temperatura, luce1"
casa2,202603250945,18.1,1,1,0,1343,203,
casa2,202603250950,18.1,1,0,0,1345,27,
casa2,202603250955,18.2,0,0,1,1364,226,
casa2,202603251000,18.7,1,1,0,1377,166,
casa2,202603251005,19.4,1,0,0,1392,177,
casa2,202603251010,19.0,1,0,1,1411,226,
casa2,202603251015,-999.0,1,0,1,1416,58,temperatura
casa2,202603251020,20.1,1,0,0,1424,93,
casa2,202603251025,20.9,0,0,1,1432,95,
casa2,202603251030,21.7,0,1,0,1444,144,
casa2,202603251035,22.5,1,1,0,1456,146,
casa2,202603251040,-999.0,-999,-999,0,1460,49,"luce2, luce1, temperatura"
casa2,202603251045,23.4,0,1,1,1478,213,
casa2,202603251050,23.1,1,1,0,1482,59,
casa2,202603251055,24.0,1,1,0,1499,204,
casa2,202603251100,24.8,1,1,1,1520,243,
casa2,202603251105,25.2,0,1,1,1531,136,
casa2,202603251110,26.0,1,0,1,1535,42,
casa2,202603251115,26.2,0,1,1,1541,75,
casa2,202603251120,26.4,1,1,1,1552,137,
casa2,202603251125,26.1,1,0,1,1571,226,
casa2,202603251130,26.5,1,1,1,1578,87,
casa2,202603251135,26.9,0,0,1,1582,49,
casa2,202603251140,27.0,1,0,0,1586,49,
casa2,202603251145,27.8,0,1,0,1598,140,
